@relation M1D2BOOK
@attribute Version NUMERIC
@attribute Class NAME
@attribute NFix NUMERIC
@attribute NRevision NUMERIC
@attribute NAuthor NUMERIC
@attribute LocAdded NUMERIC
@attribute LocDeleted NUMERIC
@attribute LocTouched NUMERIC
@attribute MaxLockAdded NUMERIC
@attribute AverageLockAdded NUMERIC
@attribute Size NUMERIC
@attribute Age NUMERIC
@attribute Buggy {'YES'-'NO'}
@data
'1','Bookie.java','7','147','3','4431','14239','18670','8040','8040.0','1651','32','YES'
'1','BookieCriticalThread.java','0','0','0','0','0','0','0','0','45','104','NO'
'1','BookieException.java','2','76','3','4997','21154','26151','4997','4997.0','327','0','YES'
'1','BookieShell.java','0','0','0','5566','34756','40322','5566','5566.0','2162','27','NO'
'1','BookieStateManager.java','0','0','0','0','0','0','0','0','357','317','NO'
'1','BookieStatus.java','0','0','0','0','0','0','0','0','234','307','NO'
'1','BookieThread.java','0','0','0','796','3818','4614','796','796.0','57','96','NO'
'1','BookKeeperServerStats.java','0','0','0','1303','6367','7670','1303','1303.0','188','139','NO'
'1','BufferedChannel.java','3','64','2','18875','137298','156173','18875','18875.0','288','0','YES'
'1','BufferedChannelBase.java','0','0','0','0','0','0','0','0','58','111','NO'
'1','BufferedReadChannel.java','0','0','0','0','0','0','0','0','107','111','NO'
'1','CacheCallback.java','0','0','0','0','0','0','0','0','35','118','NO'
'1','Checkpointer.java','0','0','0','0','0','0','0','0','49','312','NO'
'1','CheckpointSource.java','0','0','0','2776','14771','17547','2776','2776.0','93','73','NO'
'1','CheckpointSourceList.java','0','0','0','0','0','0','0','0','122','276','NO'
'1','CompactableLedgerStorage.java','0','0','0','0','0','0','0','0','60','221','NO'
'1','Cookie.java','0','0','0','13103','50610','63713','13103','13103.0','452','52','YES'
'1','EntryKey.java','0','0','0','0','0','0','0','0','87','97','NO'
'1','EntryKeyValue.java','0','0','0','0','0','0','0','0','130','118','NO'
'1','EntryLocation.java','0','0','0','0','0','0','0','0','49','221','NO'
'1','EntryLogCompactor.java','0','0','0','0','0','0','0','0','128','309','NO'
'1','EntryLogger.java','3','108','3','1686','6183','7869','2969','2969.0','1249','0','YES'
'1','EntryLoggerAllocator.java','0','0','0','0','0','0','0','0','231','334','NO'
'1','EntryLogManager.java','0','0','0','0','0','0','0','0','103','334','NO'
'1','EntryLogManagerBase.java','0','0','0','0','0','0','0','0','177','334','NO'
'1','EntryLogManagerForEntryLogPerLedger.java','0','0','0','0','0','0','0','0','696','336','NO'
'1','EntryLogManagerForSingleEntryLog.java','0','0','0','0','0','0','0','0','266','334','NO'
'1','EntryLogMetadata.java','0','0','0','0','0','0','0','0','99','220','NO'
'1','EntryMemTable.java','0','0','0','0','0','0','0','0','506','118','NO'
'1','EntryMemTableWithParallelFlusher.java','0','0','0','0','0','0','0','0','155','333','NO'
'1','ExitCode.java','0','0','0','0','0','0','0','0','40','13','NO'
'1','FileInfo.java','4','98','3','2102','11520','13622','7104','7104.0','579','0','YES'
'1','FileInfoBackingCache.java','0','0','0','0','0','0','0','0','197','317','NO'
'1','FileSystemUpgrade.java','0','0','0','1005','4607','5612','1005','1005.0','388','52','YES'
'1','GarbageCollectionStatus.java','0','0','0','0','0','0','0','0','47','366','NO'
'1','GarbageCollector.java','0','0','0','0','0','0','0','0','49','54','NO'
'1','GarbageCollectorThread.java','0','0','0','7772','11868','19640','7772','7772.0','595','32','YES'
'1','HandleFactory.java','0','0','0','0','0','0','0','0','32','14','NO'
