"Version","Class","NFix","NRevision","NAuthor","LocAdded","LocDeleted","LocTouched","MaxLockAdded","AverageLockAdded","Size","Age","Buggy"
"1","FileManagementApplication.java","0","0","0","0","0","0","0","0","35","69","NO"
"1","AbstractScanner.java","0","0","0","84967","154628","239595","84967","84967.0","100","71","NO"
"1","ForSplitableStore.java","0","29","1","0","0","0","0","0","29","0","NO"
"1","Appender.java","1","36","1","82338","217588","299926","82338","82338.0","91","0","NO"
"1","BaseTupleComparator.java","0","0","0","126971","262752","389723","126971","126971.0","200","49","NO"
"1","BinarySerializerDeserializer.java","0","0","0","3267","13248","16515","3267","3267.0","270","0","NO"
"1","ByteBufInputChannel.java","0","0","0","0","0","0","0","0","50","50","NO"
"1","CodecPool.java","2","182","2","0","0","0","0","0","185","0","NO"
"1","DataLocation.java","1","45","1","0","0","0","0","0","58","0","NO"
"1","DiskDeviceInfo.java","1","60","1","0","0","0","0","0","62","0","NO"
"1","DiskInfo.java","1","74","1","0","0","0","0","0","75","0","NO"
"1","DiskMountInfo.java","1","84","1","35675","97302","132977","35675","35675.0","101","0","NO"
"1","DiskUtil.java","1","175","1","35675","97302","132977","35675","35675.0","207","0","NO"
"1","AlreadyExistsStorageException.java","0","39","1","0","0","0","0","0","39","0","NO"
"1","UnknownCodecException.java","0","32","1","0","0","0","0","0","32","0","NO"
"1","UnsupportedFileTypeException.java","0","36","1","0","0","0","0","0","36","0","NO"
"1","FormatProperty.java","0","0","0","0","0","0","0","0","63","83","NO"
"1","BuiltinFragmentKinds.java","0","0","0","0","0","0","0","0","27","130","NO"
"1","Fragment.java","1","26","1","0","0","0","0","0","167","0","NO"
"1","FragmentConvertor.java","1","60","1","47181","107036","154217","47181","47181.0","113","0","NO"
"1","FragmentSerde.java","0","0","0","0","0","0","0","0","54","130","NO"
"1","FrameTuple.java","2","144","2","59834","133461","193295","59834","59834.0","261","0","NO"
