"Version","Class","NFix","NRevision","NAuthor","LocAdded","LocDeleted","LocTouched","MaxLockAdded","AverageLockAdded","Size","Age","Buggy"
"1","/bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/BoundedExecutorService.java","0","0","0","0","0","0","0","0","109","329","NO"
"1","/bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/BoundedScheduledExecutorService.java","0","0","0","0","0","0","0","0","143","309","NO"
"1","/bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/ExecutorUtils.java","0","0","0","0","0","0","0","0","47","303","NO"
"1","/bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/JsonUtil.java","0","0","0","0","0","0","0","0","53","345","NO"
"1","/bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/LogExceptionRunnable.java","0","0","0","0","0","0","0","0","54","303","NO"
"1","/bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/MathUtils.java","0","0","0","0","0","0","0","0","90","303","YES"
"1","/bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/MdcUtils.java","0","0","0","0","0","0","0","0","40","353","NO"
"1","/bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/OrderedExecutor.java","0","0","0","0","0","0","0","0","732","329","NO"
"1","/bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/OrderedScheduler.java","0","0","0","0","0","0","0","0","382","303","NO"
"1","/bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/package-info.java","0","0","0","0","0","0","0","0","22","303","NO"
"1","/bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/Recyclable.java","0","0","0","0","0","0","0","0","32","314","NO"
"1","/bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/ReferenceCounted.java","0","0","0","0","0","0","0","0","35","303","NO"
"1","/bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/ReflectionUtils.java","0","0","0","4626","29668","34294","4626","4626.0","173","27","NO"
"1","/bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/Retries.java","0","0","0","0","0","0","0","0","144","303","NO"
"1","/bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/SafeRunnable.java","0","0","0","0","0","0","0","0","95","303","NO"
"1","/bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/SharedResourceManager.java","0","0","0","0","0","0","0","0","164","303","NO"
"1","/bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/StreamUtil.java","0","0","0","0","0","0","0","0","70","303","NO"
"1","/bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/Watchable.java","0","0","0","0","0","0","0","0","120","314","NO"
"1","/bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/Watcher.java","0","0","0","0","0","0","0","0","38","314","NO"
"1","/bookkeeper-common/src/main/java/org/apache/bookkeeper/util/MathUtils.java","0","21","1","0","0","0","0","0","26","0","YES"
"1","/bookkeeper-common/src/main/java/org/apache/bookkeeper/util/package-info.java","0","19","1","0","0","0","0","0","21","0","NO"
"1","/bookkeeper-common/src/test/java/org/apache/bookkeeper/common/collections/BlockingMpscQueueTest.java","0","0","0","0","0","0","0","0","112","362","NO"
"1","/bookkeeper-common/src/test/java/org/apache/bookkeeper/common/collections/RecyclableArrayListTest.java","0","0","0","0","0","0","0","0","48","314","NO"
"1","/bookkeeper-common/src/test/java/org/apache/bookkeeper/common/component/TestComponentStarter.java","0","0","0","0","0","0","0","0","85","301","NO"
"1","/bookkeeper-common/src/test/java/org/apache/bookkeeper/common/component/TestLifecycleComponentStack.java","0","0","0","0","0","0","0","0","173","301","NO"
"1","/bookkeeper-common/src/test/java/org/apache/bookkeeper/common/concurrent/TestFutureUtils.java","0","0","0","0","0","0","0","0","387","303","NO"
"1","/bookkeeper-common/src/test/java/org/apache/bookkeeper/common/conf/ConfigDefTest.java","0","0","0","0","0","0","0","0","300","367","NO"
"1","/bookkeeper-common/src/test/java/org/apache/bookkeeper/common/conf/ConfigKeyGroupTest.java","0","0","0","0","0","0","0","0","59","367","NO"
"1","/bookkeeper-common/src/test/java/org/apache/bookkeeper/common/conf/ConfigKeyTest.java","0","0","0","0","0","0","0","0","336","367","NO"
"1","/bookkeeper-common/src/test/java/org/apache/bookkeeper/common/conf/validators/ClassValidatorTest.java","0","0","0","0","0","0","0","0","61","367","NO"
"1","/bookkeeper-common/src/test/java/org/apache/bookkeeper/common/conf/validators/RangeValidatorTest.java","0","0","0","0","0","0","0","0","58","367","NO"
"1","/bookkeeper-common/src/test/java/org/apache/bookkeeper/common/net/ServiceURITest.java","0","0","0","0","0","0","0","0","233","338","NO"
"1","/bookkeeper-common/src/test/java/org/apache/bookkeeper/common/testing/annotations/FlakyTest.java","0","0","0","0","0","0","0","0","37","301","NO"
"1","/bookkeeper-common/src/test/java/org/apache/bookkeeper/common/testing/executors/MockClock.java","0","0","0","0","0","0","0","0","65","317","NO"
"1","/bookkeeper-common/src/test/java/org/apache/bookkeeper/common/testing/executors/MockClockTest.java","0","0","0","0","0","0","0","0","46","317","NO"
"1","/bookkeeper-common/src/test/java/org/apache/bookkeeper/common/testing/executors/MockExecutorController.java","0","0","0","0","0","0","0","0","215","317","NO"
"1","/bookkeeper-common/src/test/java/org/apache/bookkeeper/common/testing/executors/MockExecutorControllerTest.java","0","0","0","0","0","0","0","0","104","317","NO"
"1","/bookkeeper-common/src/test/java/org/apache/bookkeeper/common/testing/MoreAsserts.java","0","0","0","0","0","0","0","0","54","325","NO"
"1","/bookkeeper-common/src/test/java/org/apache/bookkeeper/common/testing/util/package-info.java","0","0","0","0","0","0","0","0","23","340","NO"
"1","/bookkeeper-common/src/test/java/org/apache/bookkeeper/common/testing/util/TestTimedOutTestsListener.java","0","0","0","0","0","0","0","0","183","289","NO"
"1","/bookkeeper-common/src/test/java/org/apache/bookkeeper/common/testing/util/TimedOutTestsListener.java","0","0","0","0","0","0","0","0","168","340","NO"
"1","/bookkeeper-common/src/test/java/org/apache/bookkeeper/common/util/TestBackoff.java","0","0","0","0","0","0","0","0","191","303","NO"
"1","/bookkeeper-common/src/test/java/org/apache/bookkeeper/common/util/TestMathUtils.java","0","0","0","0","0","0","0","0","53","303","NO"
"1","/bookkeeper-common/src/test/java/org/apache/bookkeeper/common/util/TestOrderedExecutorDecorators.java","0","0","0","0","0","0","0","0","157","355","NO"
"1","/bookkeeper-common/src/test/java/org/apache/bookkeeper/common/util/TestReflectionUtils.java","0","0","0","0","0","0","0","0","80","305","NO"
"1","/bookkeeper-common/src/test/java/org/apache/bookkeeper/common/util/TestSharedResourceManager.java","0","0","0","0","0","0","0","0","256","303","NO"
"1","/bookkeeper-common/src/test/java/org/apache/bookkeeper/common/util/TestWatchable.java","0","0","0","0","0","0","0","0","129","314","NO"
"1","/bookkeeper-common/src/test/java/org/apache/bookkeeper/test/TestStatsProvider.java","0","0","0","0","0","0","0","0","276","317","NO"
"1","/bookkeeper-common-allocator/src/main/java/org/apache/bookkeeper/common/allocator/ByteBufAllocatorBuilder.java","0","0","0","0","0","0","0","0","97","359","NO"
"1","/bookkeeper-common-allocator/src/main/java/org/apache/bookkeeper/common/allocator/impl/ByteBufAllocatorBuilderImpl.java","0","0","0","0","0","0","0","0","90","359","NO"
"1","/bookkeeper-common-allocator/src/main/java/org/apache/bookkeeper/common/allocator/impl/ByteBufAllocatorImpl.java","0","0","0","0","0","0","0","0","195","359","NO"
"1","/bookkeeper-common-allocator/src/main/java/org/apache/bookkeeper/common/allocator/impl/package-info.java","0","0","0","0","0","0","0","0","21","359","NO"
"1","/bookkeeper-common-allocator/src/main/java/org/apache/bookkeeper/common/allocator/LeakDetectionPolicy.java","0","0","0","0","0","0","0","0","47","359","NO"
