"1","TajoClientUtil.java","10010","25416","35426","10010","10010.0"
"1","ClientDelegate.java","0","0","0","0","0"
"1","ClientDelegateFactory.java","0","0","0","0","0"
"1","ClientUtil.java","0","0","0","0","0"
"1","ClientConnectionException.java","0","0","0","0","0"
"1","ClientUnableToConnectException.java","0","0","0","0","0"
"1","FutureListener.java","0","0","0","0","0"
"1","LegacyClientDelegate.java","3446","5585","9031","3446","3446.0"
"1","QueryFuture.java","0","0","0","0","0"
"1","QueryState.java","0","0","0","0","0"
"1","ServiceDiscovery.java","0","0","0","0","0"
"1","TajoClient.java","97990","103158","201148","97990","97990.0"
"1","FetchResultSet.java","83970","122968","206938","83970","83970.0"
"1","MetaDataTuple.java","23225","51528","74753","23225","23225.0"
"1","TajoMemoryResultSet.java","149253","281327","430580","149253","149253.0"
"1","TajoMetaDataResultSet.java","113969","179575","293544","113969","113969.0"
"1","TajoResultSetBase.java","49314","96513","145827","49314","49314.0"
"1","TajoResultSetMetaData.java","49314","96513","145827","49314","49314.0"
"1","TajoSQLException.java","0","0","0","0","0"
"1","WaitingResultSet.java","0","0","0","0","0"
"1","RowStoreUtil.java","47415","100369","147784","47415","47415.0"
"1","TableExample.java","0","0","0","0","0"
"1","TajoClientAsyncExample.java","0","0","0","0","0"
"1","TajoClientExample.java","0","0","0","0","0"
"1","BackendTestingUtil.java","90361","388943","479304","90361","90361.0"
"1","CatalogTestingUtil.java","3578","4807","8385","3578","3578.0"
"1","HBaseTestClusterUtil.java","24","192","216","24","24.0"
"1","IntegrationTest.java","0","0","0","0","0"
"1","LocalTajoTestingUtility.java","51998","118250","170248","51998","51998.0"
"1","NamedTest.java","0","0","0","0","0"
"1","QueryTestCaseBase.java","28637","39036","67673","28637","28637.0"
"1","TajoTestingCluster.java","60888","140564","201452","60888","60888.0"
"1","TpchTestBase.java","84219","392901","477120","84219","84219.0"
"1","NotNull.java","0","0","0","0","0"
"1","NotThreadSafe.java","0","0","0","0","0"
"1","Nullable.java","0","0","0","0","0"
"1","ThreadSafe.java","0","0","0","0","0"
"1","Assert.java","0","0","0","0","0"
"1","UserRoleInfo.java","0","0","0","0","0"
"1","BuiltinStorages.java","0","0","0","0","0"
"1","ProtoObject.java","0","0","0","0","0"
"1","Sleeper.java","0","0","0","0","0"
"1","IPv4.java","59686","132242","191928","59686","59686.0"
"1","TajoTypeUtil.java","0","0","0","0","0"
"1","TimeRange.java","0","0","0","0","0"
"1","TajoConf.java","47320","92989","140309","47320","47320.0"
"1","ConfigKey.java","0","0","0","0","0"
"1","AnyDatum.java","0","0","0","0","0"
"1","BitDatum.java","48415","106732","155147","48415","48415.0"
"1","BlobDatum.java","46290","88181","134471","46290","46290.0"
"1","BooleanDatum.java","48415","106732","155147","48415","48415.0"
"1","CharDatum.java","51302","121398","172700","51302","51302.0"
"1","DateDatum.java","3122","8485","11607","3122","3122.0"
"1","Datum.java","48415","106732","155147","48415","48415.0"
"1","DatumFactory.java","28913","75702","104615","28913","28913.0"
"1","Float4Datum.java","47303","91302","138605","47303","47303.0"
"1","Float8Datum.java","47303","91302","138605","47303","47303.0"
"1","Int2Datum.java","47303","91302","138605","47303","47303.0"
"1","Int4Datum.java","47303","91302","138605","47303","47303.0"
"1","Int8Datum.java","48415","106732","155147","48415","48415.0"
"1","IntervalDatum.java","303","975","1278","303","303.0"
"1","NullDatum.java","48415","106732","155147","48415","48415.0"
"1","NumericDatum.java","47350","97341","144691","47350","47350.0"
"1","AbstractCharBasedFormatter.java","0","0","0","0","0"
"1","ProtobufFormatter.java","0","0","0","0","0"
"1","ProtobufJsonFormat.java","0","0","0","0","0"
"1","TextUtils.java","96263","306594","402857","96263","96263.0"
"1","ProtobufDatum.java","0","0","0","0","0"
"1","ProtobufDatumFactory.java","98160","405035","503195","98160","98160.0"
"1","TextDatum.java","47303","91302","138605","47303","47303.0"
"1","TimeDatum.java","3118","8132","11250","3118","3118.0"
"1","TimestampDatum.java","857","1939","2796","857","857.0"
"1","AmbiguousColumnException.java","0","0","0","0","0"
"1","AmbiguousFunctionException.java","3446","5585","9031","3446","3446.0"
"1","AmbiguousPartitionDirectoryExistException.java","24737","27752","52489","24737","24737.0"
"1","AmbiguousTableException.java","0","0","0","0","0"
"1","CannotDropCurrentDatabaseException.java","84547","420781","505328","84547","84547.0"
"1","CatalogUpgradeRequiredException.java","84208","389145","473353","84208","84208.0"
"1","DataTypeMismatchException.java","84062","386860","470922","84062","84062.0"
"1","DefaultTajoException.java","84208","389145","473353","84208","84208.0"
"1","DividedByZeroException.java","84547","420781","505328","84547","84547.0"
"1","DuplicateColumnException.java","83983","380705","464688","83983","83983.0"
"1","DuplicateDatabaseException.java","83983","380705","464688","83983","83983.0"
"1","DuplicateFunctionException.java","84062","386860","470922","84062","84062.0"
"1","DuplicateIndexException.java","84208","389145","473353","84208","84208.0"
"1","DuplicatePartitionException.java","84208","389145","473353","84208","84208.0"
"1","DuplicateTableException.java","84208","389145","473353","84208","84208.0"
"1","DuplicateTablespaceException.java","83983","380705","464688","83983","83983.0"
"1","ErrorMessages.java","1011","1614","2625","1011","1011.0"
"1","ErrorUtil.java","0","0","0","0","0"
"1","ExceptionUtil.java","11470","19685","31155","11470","11470.0"
"1","InsufficientPrivilegeException.java","3254","3963","7217","3254","3254.0"
"1","InvalidAddressException.java","0","0","0","0","0"
"1","InvalidDataTypeException.java","114440","374153","488593","114440","114440.0"
"1","InvalidInputsForCrossJoin.java","0","0","0","0","0"
"1","InvalidNameException.java","83983","380705","464688","83983","83983.0"
"1","InvalidOperationException.java","0","0","0","0","0"
"1","InvalidSessionException.java","84062","386860","470922","84062","84062.0"
"1","InvalidSessionVariableException.java","84547","420781","505328","84547","84547.0"
"1","InvalidTablePropertyException.java","84062","386860","470922","84062","84062.0"
"1","InvalidURLException.java","84547","420781","505328","84547","84547.0"
"1","InvalidValueForCastException.java","84377","410628","495005","84377","84377.0"
"1","LMDNoMatchedDatatypeException.java","84062","386860","470922","84062","84062.0"
"1","MetadataConnectionException.java","83983","380705","464688","83983","83983.0"
"1","MissingTablePropertyException.java","84062","386860","470922","84062","84062.0"
"1","NoSuchSessionVariableException.java","83983","380705","464688","83983","83983.0"
"1","NotImplementedException.java","0","0","0","0","0"
"1","QueryFailedException.java","84062","386860","470922","84062","84062.0"
"1","QueryKilledException.java","84062","386860","470922","84062","84062.0"
"1","QueryNotFoundException.java","84062","386860","470922","84062","84062.0"
"1","ReturnStateUtil.java","7595","11403","18998","7595","7595.0"
"1","SQLExceptionUtil.java","8785","14861","23646","8785","8785.0"
"1","SQLSyntaxError.java","0","0","0","0","0"
"1","TajoError.java","8785","14861","23646","8785","8785.0"
"1","TajoException.java","8785","14861","23646","8785","8785.0"
"1","TajoInternalError.java","114440","374153","488593","114440","114440.0"
"1","TajoRuntimeException.java","1011","1614","2625","1011","1011.0"
"1","TooLargeInputForCrossJoinException.java","0","0","0","0","0"
"1","UnavailableTableLocationException.java","84062","386860","470922","84062","84062.0"
"1","UndefinedColumnException.java","83983","380705","464688","83983","83983.0"
"1","UndefinedDatabaseException.java","83983","380705","464688","83983","83983.0"
"1","UndefinedFunctionException.java","84062","386860","470922","84062","84062.0"
"1","UndefinedIndexException.java","83983","380705","464688","83983","83983.0"
"1","UndefinedOperatorException.java","114440","374153","488593","114440","114440.0"
"1","UndefinedPartitionException.java","0","0","0","0","0"
"1","UndefinedPartitionKeyException.java","24737","27752","52489","24737","24737.0"
"1","UndefinedPartitionMethodException.java","24737","27752","52489","24737","24737.0"
"1","UndefinedTableException.java","83983","380705","464688","83983","83983.0"
"1","UndefinedTablespaceException.java","83983","380705","464688","83983","83983.0"
"1","UndefinedTablespaceHandlerException.java","0","0","0","0","0"
"1","UnknownDataFormatException.java","84062","386860","470922","84062","84062.0"
"1","UnremovableTablePropertyException.java","0","0","0","0","0"
"1","UnsupportedCatalogStore.java","0","0","0","0","0"
"1","UnsupportedDataTypeException.java","84208","389145","473353","84208","84208.0"
"1","UnsupportedException.java","0","0","0","0","0"
"1","ValueOutOfRangeException.java","0","0","0","0","0"
"1","ValueTooLongForTypeCharactersException.java","0","0","0","0","0"
"1","ExecutionBlockId.java","0","0","0","0","0"
"1","HAConstants.java","0","0","0","0","0"
"1","ClassNameSerializer.java","82548","281343","363891","82548","82548.0"
"1","CommonGsonHelper.java","0","0","0","0","0"
"1","DataTypeAdapter.java","0","0","0","0","0"
"1","DatumAdapter.java","48415","106907","155322","48415","48415.0"
"1","GsonHelper.java","0","0","0","0","0"
"1","GsonObject.java","0","0","0","0","0"
"1","GsonSerDerAdapter.java","0","0","0","0","0"
"1","PathSerializer.java","0","0","0","0","0"
"1","TimeZoneGsonSerdeAdapter.java","0","0","0","0","0"
"1","TypeAdapter.java","0","0","0","0","0"
"1","OverridableConf.java","463","3653","4116","463","463.0"
"1","QueryId.java","80935","376785","457720","80935","80935.0"
"1","QueryIdFactory.java","79968","304550","384518","79968","79968.0"
"1","QueryVars.java","0","0","0","0","0"
"1","BaseRuleProvider.java","0","0","0","0","0"
"1","CheckHadoopRuntimeVersionRule.java","0","0","0","0","0"
"1","TajoConfValidationRule.java","0","0","0","0","0"
"1","EvaluationContext.java","0","0","0","0","0"
"1","EvaluationFailedException.java","0","0","0","0","0"
"1","EvaluationResult.java","0","0","0","0","0"
"1","SelfDiagnosisRule.java","0","0","0","0","0"
"1","SelfDiagnosisRuleDefinition.java","0","0","0","0","0"
"1","SelfDiagnosisRuleEngine.java","12","123","135","12","12.0"
"1","SelfDiagnosisRuleProvider.java","0","0","0","0","0"
"1","SelfDiagnosisRuleSession.java","53844","69782","123626","53844","53844.0"
"1","SelfDiagnosisRuleVisibility.java","0","0","0","0","0"
"1","ANSISQLIdentifierPolicy.java","0","0","0","0","0"
"1","Field.java","0","0","0","0","0"
"1","Identifier.java","0","0","0","0","0"
"1","IdentifierPolicy.java","0","0","0","0","0"
"1","IdentifierUtil.java","0","0","0","0","0"
"1","package-info.java","0","0","0","0","0"
"1","PgSQLIdentifierPolicy.java","0","0","0","0","0"
"1","QualifiedIdentifier.java","0","0","0","0","0"
"1","Schema.java","50436","118362","168798","50436","50436.0"
"1","TajoIdentifierPolicy.java","0","0","0","0","0"
"1","BaseServiceTracker.java","19961","43005","62966","19961","19961.0"
"1","HAServiceTracker.java","19961","43005","62966","19961","19961.0"
"1","ServiceTracker.java","81690","172148","253838","81690","81690.0"
"1","ServiceTrackerException.java","0","0","0","0","0"
"1","ServiceTrackerFactory.java","0","0","0","0","0"
"1","TajoMasterInfo.java","0","0","0","0","0"
"1","SessionVars.java","35320","98866","134186","35320","35320.0"
"1","BufferPool.java","66502","110968","177470","66502","66502.0"
"1","EmptyTuple.java","78262","166673","244935","78262","78262.0"
"1","NullTuple.java","13886","55100","68986","13886","13886.0"
"1","StorageConstants.java","127970","223608","351578","127970","127970.0"
"1","Tuple.java","51302","121398","172700","51302","51302.0"
"1","VTuple.java","51302","121398","172700","51302","51302.0"
"1","TajoConstants.java","59686","132242","191928","59686","59686.0"
"1","TaskAttemptId.java","79968","304550","384518","79968","79968.0"
"1","TaskId.java","79968","304550","384518","79968","79968.0"
"1","BaseTupleBuilder.java","7397","11849","19246","7397","7397.0"
"1","CompactRowBlockWriter.java","1906","2605","4511","1906","1906.0"
"1","DirectBufTuple.java","120694","228204","348898","120694","120694.0"
"1","FixedSizeLimitSpec.java","0","0","0","0","0"
"1","HeapRowBlockReader.java","0","0","0","0","0"
"1","HeapTuple.java","76797","166919","243716","76797","76797.0"
"1","MemoryBlock.java","0","0","0","0","0"
"1","MemoryRowBlock.java","13995","43228","57223","13995","13995.0"
"1","OffHeapRowBlockReader.java","0","0","0","0","0"
"1","OffHeapRowBlockUtils.java","13995","43228","57223","13995","13995.0"
"1","OffHeapRowBlockWriter.java","120694","228204","348898","120694","120694.0"
"1","OffHeapRowWriter.java","0","0","0","0","0"
"1","ResizableLimitSpec.java","127071","263814","390885","127071","127071.0"
"1","ResizableMemoryBlock.java","15702","45634","61336","15702","15702.0"
"1","RowBlock.java","13995","43228","57223","13995","13995.0"
"1","RowWriter.java","120694","228204","348898","120694","120694.0"
"1","UnSafeTuple.java","1712","9416","11128","1712","1712.0"
"1","UnSafeTupleBytesComparator.java","0","0","0","0","0"
"1","UnSafeTupleList.java","0","0","0","0","0"
"1","ZeroCopyTuple.java","0","0","0","0","0"
"1","RowBlockReader.java","0","0","0","0","0"
"1","TupleBuilder.java","0","0","0","0","0"
"1","Any.java","0","0","0","0","0"
"1","Array.java","0","0","0","0","0"
"1","Bit.java","0","0","0","0","0"
"1","Blob.java","0","0","0","0","0"
"1","Bool.java","0","0","0","0","0"
"1","Char.java","0","0","0","0","0"
"1","Date.java","50514","119658","170172","50514","50514.0"
"1","Float4.java","0","0","0","0","0"
"1","Float8.java","0","0","0","0","0"
"1","Int1.java","0","0","0","0","0"
"1","Int2.java","0","0","0","0","0"
"1","Int4.java","0","0","0","0","0"
"1","Int8.java","0","0","0","0","0"
"1","Interval.java","0","0","0","0","0"
"1","Map.java","0","0","0","0","0"
"1","Null.java","0","0","0","0","0"
"1","Numeric.java","0","0","0","0","0"
"1","package-info.java","0","0","0","0","0"
"1","Protobuf.java","0","0","0","0","0"
"1","Record.java","0","0","0","0","0"
"1","Text.java","0","0","0","0","0"
"1","Time.java","0","0","0","0","0"
"1","Timestamp.java","0","0","0","0","0"
"1","Type.java","0","0","0","0","0"
"1","TypeFactory.java","0","0","0","0","0"
"1","TypeParamterizedType.java","0","0","0","0","0"
"1","TypeProtobufEncoder.java","0","0","0","0","0"
"1","TypeStringEncoder.java","0","0","0","0","0"
"1","TypeVisitor.java","0","0","0","0","0"
"1","ValueParamterizedType.java","0","0","0","0","0"
"1","Varchar.java","0","0","0","0","0"
"1","StorageUnit.java","0","0","0","0","0"
"1","TimeUnit.java","0","0","0","0","0"
"1","BasicFuture.java","0","0","0","0","0"
"1","BitArray.java","0","0","0","0","0"
"1","Bytes.java","60372","134878","195250","60372","60372.0"
"1","BytesUtils.java","738","3266","4004","738","738.0"
"1","ClassSize.java","0","0","0","0","0"
"1","ClassUtil.java","129084","258735","387819","129084","129084.0"
