"2014-12-22","tree 7a223a0af2e6b9541a873370e839e6f716d84e49 ------","DelimitedTextFile.java","TAJO-1250","0.10.0","0.8.0"
"2015-09-09","tree 48a0425c1ebdf0b86c87c38a97c708885dd14a5d ------","DelimitedTextFile.java","TAJO-1829","0.11.0","0.11.0"
"2015-09-09","tree 48a0425c1ebdf0b86c87c38a97c708885dd14a5d ------","DelimitedTextFile.java","TAJO-1829","0.12.0","0.11.0"
"2015-01-09","tree a9496344c1aa2580c7cad42afac9e6e4dd5ac784 ------","StageEventType.java","TAJO-1251","0.10.0","0.9.0"
"2015-01-09","tree a9496344c1aa2580c7cad42afac9e6e4dd5ac784 ------","StageShuffleReportEvent.java","TAJO-1251","0.10.0","0.9.0"
"2015-07-22","tree 3a5d362366e037dd892accd5a1cec498e4f969d3 ------","DelimitedTextFile.java","TAJO-1697","0.11.0","0.10.0"
"2015-03-27","tree bc03fc20c108f2c06aad9d54bb57b11ec7f1642e ------","TestKillQuery.java","TAJO-1440","0.11.0","0.10.0"
"2015-03-27","tree bc03fc20c108f2c06aad9d54bb57b11ec7f1642e ------","TestKillQuery.java","TAJO-1440","0.10.1","0.10.0"
"2015-01-27","tree ca5ea2709c4f5cb3271a7887263aa046cff05ca9 ------","TestKillQuery.java","TAJO-1312","0.10.0","0.10.0"
"2015-02-06","tree 4489f41b20d738249056db8d08873933af043b87 ------","TestKillQuery.java","TAJO-1336","0.10.0","0.10.0"
"2014-10-01","tree 16c2fcdd3de05bf6e7278aab4388daf626ae2e02 ------","TestQueryProgress.java","TAJO-1074","0.9.0","0.9.0"
"2015-10-05","tree 224565916a8cd03c5036968fd22e3c2e0109f398 ------","DDLExecutor.java","TAJO-1901","0.11.0","0.11.0"
"2015-10-05","tree 224565916a8cd03c5036968fd22e3c2e0109f398 ------","DDLExecutor.java","TAJO-1901","0.12.0","0.11.0"
"2015-10-13","tree 7f7db329553ed8507b91b1b0a2c35ad7fefff25e ------","DDLExecutor.java","TAJO-1924","0.11.0","0.11.0"
"2015-10-13","tree 7f7db329553ed8507b91b1b0a2c35ad7fefff25e ------","DDLExecutor.java","TAJO-1924","0.12.0","0.11.0"
"2015-01-23","tree e04b991cd3c8c823de8e35efa03433bde86fe1e0 ------","TestHistoryWriterReader.java","TAJO-1289","0.10.0","0.9.0"
"2014-11-20","tree 7777ea28fd21063720aa1e6dd1d6e37d2becdb12 ------","HttpFileServer.java","TAJO-1181","0.10.0","0.8.1"
"2015-08-21","tree d3c69310a339ea0513323dae57ff25cab6594cd8 ------","NonForwardQueryResultFileScanner.java","TAJO-1783","0.11.0","0.11.0"
"2014-11-20","tree 7777ea28fd21063720aa1e6dd1d6e37d2becdb12 ------","HttpFileServerHandler.java","TAJO-1181","0.10.0","0.8.1"
"2015-01-15","tree 81cb1de9efc6f82634adf983b5b0ed27170ac27d ------","AbstractDBStore.java","TAJO-1304","0.10.0","0.10.0"
"2014-11-20","tree 7777ea28fd21063720aa1e6dd1d6e37d2becdb12 ------","TestAvroUtil.java","TAJO-1181","0.10.0","0.8.1"
"2015-12-07","tree be244076d26fdc7ed8b84273466c628c1c11863a ------","TestBSTIndex.java","TAJO-2000","0.12.0","0.8.0"
"2015-12-07","tree be244076d26fdc7ed8b84273466c628c1c11863a ------","TestBSTIndex.java","TAJO-2000","0.11.1","0.8.0"
"2015-01-23","tree e04b991cd3c8c823de8e35efa03433bde86fe1e0 ------","QueryInfo.java","TAJO-1289","0.10.0","0.9.0"
"2015-08-18","tree 997b01db7aeebee61006069b9781cea999c180d3 ------","TestJsonSerDe.java","TAJO-1777","0.11.0","0.10.0"
"2015-08-18","tree 997b01db7aeebee61006069b9781cea999c180d3 ------","TestJsonSerDe.java","TAJO-1777","0.12.0","0.10.0"
"2015-02-23","tree fa7c38efa549d1c58c2de8929b57d57d26ecc805 ------","QueryInProgress.java","TAJO-1356","0.10.0","0.10.0"
"2015-02-23","tree fa7c38efa549d1c58c2de8929b57d57d26ecc805 ------","QueryInProgress.java","TAJO-1356","0.11.0","0.10.0"
"2015-01-23","tree e04b991cd3c8c823de8e35efa03433bde86fe1e0 ------","QueryInProgress.java","TAJO-1289","0.10.0","0.9.0"
"2015-12-10","tree c3bbf87cec99878f9c652abbe9dde795f6843a38 ------","TestCompressionStorages.java","TAJO-2016","0.12.0","0.11.0"
"2015-12-10","tree c3bbf87cec99878f9c652abbe9dde795f6843a38 ------","TestCompressionStorages.java","TAJO-2016","0.11.1","0.11.0"
"2015-11-18","tree 4755307e45d39634bf1006425c53a147ecdd87c7 ------","QueryInProgress.java","TAJO-1935","0.12.0","0.10.1"
"2015-11-18","tree 4755307e45d39634bf1006425c53a147ecdd87c7 ------","QueryInProgress.java","TAJO-1935","0.11.1","0.10.1"
"2015-01-22","tree 1d68a13bc04e32090be29c3f91b995a2998fdefc ------","QueryInProgress.java","TAJO-1308","0.10.0","0.10.0"
"2015-01-23","tree e04b991cd3c8c823de8e35efa03433bde86fe1e0 ------","QueryManager.java","TAJO-1289","0.10.0","0.9.0"
"2014-11-21","tree 2c979dba9f0b9e95dd8ce984fefea53b95245887 ------","QueryManager.java","TAJO-1205","0.10.0","0.8.0"
"2014-12-12","tree 7f0ce0db89ddd4b861c558bae7ba84de681411ca ------","TestDelimitedTextFile.java","TAJO-1242","0.10.0","0.10.0"
"2015-02-02","tree 45428ec49cccc83a76109d0a449984fb72c028e5 ------","TestFileTablespace.java","TAJO-1322","0.10.0","0.10.0"
"2015-12-10","tree c3bbf87cec99878f9c652abbe9dde795f6843a38 ------","TestFileTablespace.java","TAJO-2016","0.12.0","0.11.0"
"2015-12-10","tree c3bbf87cec99878f9c652abbe9dde795f6843a38 ------","TestFileTablespace.java","TAJO-2016","0.11.1","0.11.0"
"2014-12-10","tree c0ae249323790ba704568604ae7f86a49051e3b3 ------","TestLineReader.java","TAJO-1235","0.10.0","0.10.0"
"2015-08-17","tree 53a6c305c62ebe7978946d33ca81cbfa49808c87 ------","TestLineReader.java","TAJO-1779","0.11.0","0.11.0"
"2015-08-17","tree 53a6c305c62ebe7978946d33ca81cbfa49808c87 ------","TestLineReader.java","TAJO-1779","0.12.0","0.11.0"
"2014-12-01","tree de672c4a9354dbf8316b35abe7caf9c0a621ec5b ------","TestLineReader.java","TAJO-1210","0.10.0","0.10.0"
"2015-12-04","tree 684119b3b4c98f2b4de6f5e6afe2c7cdeaf448ed ------","TestStorages.java","TAJO-2010","0.12.0","0.11.0"
"2015-12-04","tree 684119b3b4c98f2b4de6f5e6afe2c7cdeaf448ed ------","TestStorages.java","TAJO-2010","0.11.1","0.11.0"
"2014-12-22","tree 7a223a0af2e6b9541a873370e839e6f716d84e49 ------","TestStorages.java","TAJO-1250","0.10.0","0.8.0"
"2014-11-19","tree 3a678f99c40a7e15fe78c86f5c27de9e720de6e1 ------","TajoMaster.java","TAJO-1197","0.10.0","0.9.0"
"2015-05-14","tree 4b086e994e757caf2334b1af6a0d5c652290d3de ------","TajoMaster.java","TAJO-1586","0.11.0","0.10.0"
"2015-05-14","tree 4b086e994e757caf2334b1af6a0d5c652290d3de ------","TajoMaster.java","TAJO-1586","0.10.1","0.10.0"
"2014-10-08","tree d736fcb22adb80bd9a11e763093b600ae74100ef ------","TestStorages.java","TAJO-1097","0.9.0","0.9.0"
"2015-05-06","tree 4ef3ce9b875687132b0206286ca5c6812fff7d86 ------","TestStorages.java","TAJO-1534","0.11.0","0.10.0"
"2015-05-06","tree 4ef3ce9b875687132b0206286ca5c6812fff7d86 ------","TestStorages.java","TAJO-1534","0.10.1","0.10.0"
"2015-10-08","tree 164feca636463a0edacf2ac5fa9b5783653a15ba ------","TestStorages.java","TAJO-1918","0.11.0","0.10.1"
"2015-10-08","tree ae05ef4c3099d9ee9b226df101c814e54b229220 ------","TestStorages.java","TAJO-1903","0.11.0","0.10.1"
"2015-10-08","tree ae05ef4c3099d9ee9b226df101c814e54b229220 ------","TestStorages.java","TAJO-1903","0.12.0","0.10.1"
"2014-11-27","tree d5cc055e8a07ccd8587971207411b1e55d314541 ------","TestTajoJdbc.java","TAJO-1119","0.10.0","0.8.0"
"2014-11-21","tree 2c979dba9f0b9e95dd8ce984fefea53b95245887 ------","TajoMasterClientService.java","TAJO-1205","0.10.0","0.8.0"
"2015-02-02","tree 513574e37b02451e89dec8fdbb38132937f6e8a6 ------","TajoDump.java","TAJO-1313","0.10.0","0.10.0"
"2015-05-14","tree 4b086e994e757caf2334b1af6a0d5c652290d3de ------","TajoHAAdmin.java","TAJO-1586","0.11.0","0.10.0"
"2015-05-14","tree 4b086e994e757caf2334b1af6a0d5c652290d3de ------","TajoHAAdmin.java","TAJO-1586","0.10.1","0.10.0"
"2015-01-22","tree 1d68a13bc04e32090be29c3f91b995a2998fdefc ------","TajoMasterClientService.java","TAJO-1308","0.10.0","0.10.0"
"2015-04-27","tree 8636094522c69d8b1c99af7afdca230717077c7d ------","SimpleParser.java","TAJO-1580","0.11.0","0.10.0"
"2015-04-27","tree 8636094522c69d8b1c99af7afdca230717077c7d ------","SimpleParser.java","TAJO-1580","0.10.1","0.10.0"
"2015-08-19","tree 72848d25d9698b426ea94e891119f3b8c652d4c3 ------","AlgebraicUtil.java","TAJO-1781","0.11.0","0.11.0"
"2014-10-04","tree 57a81beacbd386fa4e600e89a97818010889bf26 ------","TajoCli.java","TAJO-1072","0.9.0","0.8.0"
"2014-12-24","tree 0cc42048b288140e78dcfe5f5726ec0ed5af4944 ------","TajoCli.java","TAJO-1259","0.10.0","0.9.0"
"2015-09-09","tree 602c9de062bd5c5dfa57a20673a23cc9889aa371 ------","TajoCli.java","TAJO-1782","0.11.0","0.11.0"
"2014-11-19","tree 3a678f99c40a7e15fe78c86f5c27de9e720de6e1 ------","TajoCli.java","TAJO-1197","0.10.0","0.9.0"
"2015-08-19","tree 72848d25d9698b426ea94e891119f3b8c652d4c3 ------","BinaryEval.java","TAJO-1781","0.11.0","0.11.0"
"2015-05-14","tree 4b086e994e757caf2334b1af6a0d5c652290d3de ------","DummyServiceTracker.java","TAJO-1586","0.11.0","0.10.0"
"2015-05-14","tree 4b086e994e757caf2334b1af6a0d5c652290d3de ------","DummyServiceTracker.java","TAJO-1586","0.10.1","0.10.0"
"2015-11-06","tree 1b7d4e45b380c875dd85bcb2e10eae03e0e9ac62 ------","DefaultTaskScheduler.java","TAJO-1964","0.12.0","0.11.0"
"2015-11-06","tree 1b7d4e45b380c875dd85bcb2e10eae03e0e9ac62 ------","DefaultTaskScheduler.java","TAJO-1964","0.11.1","0.11.0"
"2015-08-20","tree b17bd82f7aa7ebbb487ab514aee27351d7d8c3a9 ------","ResultSetUtil.java","TAJO-1776","0.11.0","0.10.0"
"2015-08-20","tree b17bd82f7aa7ebbb487ab514aee27351d7d8c3a9 ------","ResultSetUtil.java","TAJO-1776","0.12.0","0.10.0"
"2014-11-27","tree d5cc055e8a07ccd8587971207411b1e55d314541 ------","ResultSetUtil.java","TAJO-1119","0.10.0","0.8.0"
"2015-09-16","tree 6e86d16e5214b12ecf1b3fa0a141b1720ec11e15 ------","DefaultTaskScheduler.java","TAJO-1851","0.11.0","0.11.0"
"2015-09-16","tree 6e86d16e5214b12ecf1b3fa0a141b1720ec11e15 ------","DefaultTaskScheduler.java","TAJO-1851","0.12.0","0.11.0"
"2014-10-08","tree e6ebe25d5c0a240f9ddfe05b1f3994fc564c8e74 ------","SimpleEvalNodeVisitor.java","TAJO-1099","0.9.0","0.8.0"
"2015-04-16","tree c4a0f1f2942ca4e6995260edda434ec5b386b801 ------","SessionConnection.java","TAJO-1497","0.11.0","0.9.0"
"2014-10-01","tree 16c2fcdd3de05bf6e7278aab4388daf626ae2e02 ------","Query.java","TAJO-1074","0.9.0","0.9.0"
"2015-03-17","tree bf09173a538ed7487e148c0bb4716ff76f648775 ------","SessionConnection.java","TAJO-1405","0.11.0","0.11.0"
"2014-10-08","tree e6ebe25d5c0a240f9ddfe05b1f3994fc564c8e74 ------","EvalTreeOptimizer.java","TAJO-1099","0.9.0","0.8.0"
"2015-03-27","tree bc03fc20c108f2c06aad9d54bb57b11ec7f1642e ------","QueryMasterTask.java","TAJO-1440","0.11.0","0.10.0"
"2015-03-27","tree bc03fc20c108f2c06aad9d54bb57b11ec7f1642e ------","QueryMasterTask.java","TAJO-1440","0.10.1","0.10.0"
"2015-01-27","tree 6ae73a7cb626d9a18c966e5da3d15abb0f0f7851 ------","TajoTestingCluster.java","TAJO-1318","0.10.0","0.10.0"
"2014-11-19","tree 3a678f99c40a7e15fe78c86f5c27de9e720de6e1 ------","TajoTestingCluster.java","TAJO-1197","0.10.0","0.9.0"
"2015-02-03","tree 8c613a3a2f55a53f2c4623e34d50b239f46082f3 ------","TajoTestingCluster.java","TAJO-1324","0.10.0","0.10.0"
"2015-02-03","tree 8c613a3a2f55a53f2c4623e34d50b239f46082f3 ------","TajoTestingCluster.java","TAJO-1324","0.11.0","0.10.0"
"2015-01-27","tree ca5ea2709c4f5cb3271a7887263aa046cff05ca9 ------","TajoTestingCluster.java","TAJO-1312","0.10.0","0.10.0"
"2015-01-09","tree a9496344c1aa2580c7cad42afac9e6e4dd5ac784 ------","Stage.java","TAJO-1251","0.10.0","0.9.0"
"2015-01-27","tree ca5ea2709c4f5cb3271a7887263aa046cff05ca9 ------","Stage.java","TAJO-1312","0.10.0","0.10.0"
"2015-04-20","tree 7214f9a60cbe67062f375fdcab9efcd4c4d79102 ------","Stage.java","TAJO-1522","0.11.0","0.10.0"
"2015-04-20","tree 7214f9a60cbe67062f375fdcab9efcd4c4d79102 ------","Stage.java","TAJO-1522","0.10.1","0.10.0"
"2015-03-19","tree 94e87b434ef411c4007c88a6c453893219eec969 ------","Stage.java","TAJO-1368","0.11.0","0.11.0"
"2015-04-19","tree 84b857445f0870383ecec9a04414f9d7868f9493 ------","Stage.java","TAJO-1560","0.11.0","0.10.0"
"2015-04-19","tree 84b857445f0870383ecec9a04414f9d7868f9493 ------","Stage.java","TAJO-1560","0.10.1","0.10.0"
"2015-01-27","tree ca5ea2709c4f5cb3271a7887263aa046cff05ca9 ------","Task.java","TAJO-1312","0.10.0","0.10.0"
"2015-10-08","tree 164feca636463a0edacf2ac5fa9b5783653a15ba ------","DateDatum.java","TAJO-1918","0.11.0","0.10.1"
"2014-10-08","tree d328b13fffad6ea698dbc5075b74ea526f94dc83 ------","PartitionedTableScanNode.java","TAJO-1102","0.9.0","0.9.0"
"2014-10-08","tree d328b13fffad6ea698dbc5075b74ea526f94dc83 ------","ScanNode.java","TAJO-1102","0.9.0","0.9.0"
"2015-01-23","tree e04b991cd3c8c823de8e35efa03433bde86fe1e0 ------","HistoryReader.java","TAJO-1289","0.10.0","0.9.0"
"2015-01-23","tree e04b991cd3c8c823de8e35efa03433bde86fe1e0 ------","HistoryWriter.java","TAJO-1289","0.10.0","0.9.0"
"2015-04-19","tree 84b857445f0870383ecec9a04414f9d7868f9493 ------","HistoryWriter.java","TAJO-1560","0.11.0","0.10.0"
"2015-04-19","tree 84b857445f0870383ecec9a04414f9d7868f9493 ------","HistoryWriter.java","TAJO-1560","0.10.1","0.10.0"
"2014-08-13","tree 686bdc4162c0fe642ac98ff7e8967ead56eeae59 ------","TextDatum.java","TAJO-1000","0.9.0","0.8.0"
"2015-08-20","tree 8658ea5c409b43afe433b279968500cd8c8a1eb8 ------","TimestampDatum.java","TAJO-1741","0.11.0","0.10.1"
"2015-08-20","tree 8658ea5c409b43afe433b279968500cd8c8a1eb8 ------","TimestampDatum.java","TAJO-1741","0.12.0","0.10.1"
"2015-10-08","tree 164feca636463a0edacf2ac5fa9b5783653a15ba ------","TimestampDatum.java","TAJO-1918","0.11.0","0.10.1"
"2014-11-21","tree 2c979dba9f0b9e95dd8ce984fefea53b95245887 ------","QueryExecutorServlet.java","TAJO-1205","0.10.0","0.8.0"
"2015-04-16","tree c4a0f1f2942ca4e6995260edda434ec5b386b801 ------","ExecutionBlockContext.java","TAJO-1497","0.11.0","0.9.0"
"2015-02-06","tree 4489f41b20d738249056db8d08873933af043b87 ------","ExecutionBlockContext.java","TAJO-1336","0.10.0","0.10.0"
