"1","TajoInternalError.java","1"
"1","TajoRuntimeException.java","0"
"1","TooLargeInputForCrossJoinException.java","0"
"1","UnavailableTableLocationException.java","1"
"1","UndefinedColumnException.java","1"
"1","UndefinedDatabaseException.java","1"
"1","UndefinedFunctionException.java","1"
"1","UndefinedIndexException.java","1"
"1","UndefinedOperatorException.java","1"
"1","UndefinedPartitionException.java","1"
"1","UndefinedPartitionKeyException.java","0"
"1","UndefinedPartitionMethodException.java","0"
"1","UndefinedTableException.java","1"
"1","UndefinedTablespaceException.java","1"
"1","UndefinedTablespaceHandlerException.java","0"
"1","UnknownDataFormatException.java","1"
"1","UnremovableTablePropertyException.java","0"
"1","UnsupportedCatalogStore.java","0"
"1","UnsupportedDataTypeException.java","1"
"1","UnsupportedException.java","0"
"1","ValueOutOfRangeException.java","0"
"1","ValueTooLongForTypeCharactersException.java","0"
"1","ExecutionBlockId.java","1"
"1","HAConstants.java","0"
"1","ClassNameSerializer.java","2"
"1","CommonGsonHelper.java","1"
"1","DataTypeAdapter.java","1"
"1","DatumAdapter.java","1"
"1","GsonHelper.java","1"
"1","GsonObject.java","1"
"1","GsonSerDerAdapter.java","1"
"1","PathSerializer.java","1"
"1","TimeZoneGsonSerdeAdapter.java","0"
"1","TypeAdapter.java","0"
"1","OverridableConf.java","0"
"1","QueryId.java","2"
"1","QueryIdFactory.java","2"
"1","QueryVars.java","0"
"1","BaseRuleProvider.java","0"
"1","CheckHadoopRuntimeVersionRule.java","0"
"1","TajoConfValidationRule.java","0"
"1","EvaluationContext.java","0"
"1","EvaluationFailedException.java","0"
"1","EvaluationResult.java","0"
"1","SelfDiagnosisRule.java","0"
"1","SelfDiagnosisRuleDefinition.java","0"
"1","SelfDiagnosisRuleEngine.java","0"
"1","SelfDiagnosisRuleProvider.java","0"
"1","SelfDiagnosisRuleSession.java","0"
"1","SelfDiagnosisRuleVisibility.java","0"
"1","ANSISQLIdentifierPolicy.java","0"
"1","Field.java","0"
"1","Identifier.java","0"
"1","IdentifierPolicy.java","0"
"1","IdentifierUtil.java","0"
"1","package-info.java","0"
"1","PgSQLIdentifierPolicy.java","0"
"1","QualifiedIdentifier.java","0"
"1","Schema.java","4"
"1","TajoIdentifierPolicy.java","0"
"1","BaseServiceTracker.java","0"
"1","HAServiceTracker.java","0"
"1","ServiceTracker.java","0"
"1","ServiceTrackerException.java","0"
"1","ServiceTrackerFactory.java","0"
"1","TajoMasterInfo.java","0"
"1","SessionVars.java","0"
"1","BufferPool.java","0"
"1","EmptyTuple.java","0"
"1","NullTuple.java","0"
"1","StorageConstants.java","0"
"1","Tuple.java","1"
"1","VTuple.java","3"
"1","TajoConstants.java","1"
"1","TaskAttemptId.java","2"
"1","TaskId.java","2"
"1","BaseTupleBuilder.java","0"
"1","CompactRowBlockWriter.java","0"
"1","DirectBufTuple.java","0"
"1","FixedSizeLimitSpec.java","0"
"1","HeapRowBlockReader.java","0"
"1","HeapTuple.java","0"
"1","MemoryBlock.java","0"
"1","MemoryRowBlock.java","0"
"1","OffHeapRowBlockReader.java","0"
"1","OffHeapRowBlockUtils.java","0"
"1","OffHeapRowBlockWriter.java","0"
"1","OffHeapRowWriter.java","0"
"1","ResizableLimitSpec.java","0"
"1","ResizableMemoryBlock.java","0"
"1","RowBlock.java","0"
"1","RowWriter.java","0"
"1","UnSafeTuple.java","0"
"1","UnSafeTupleBytesComparator.java","0"
"1","UnSafeTupleList.java","0"
"1","ZeroCopyTuple.java","0"
"1","RowBlockReader.java","0"
"1","TupleBuilder.java","0"
"1","Any.java","0"
"1","Array.java","0"
"1","Bit.java","0"
"1","Blob.java","0"
"1","Bool.java","0"
"1","Char.java","0"
"1","Date.java","1"
"1","Float4.java","0"
"1","Float8.java","0"
"1","Int1.java","0"
"1","Int2.java","0"
"1","Int4.java","0"
"1","Int8.java","0"
"1","Interval.java","0"
"1","Map.java","0"
"1","Null.java","0"
"1","Numeric.java","0"
"1","package-info.java","0"
"1","Protobuf.java","0"
"1","Record.java","0"
"1","Text.java","0"
"1","Time.java","0"
"1","Timestamp.java","0"
"1","Type.java","0"
"1","TypeFactory.java","0"
"1","TypeParamterizedType.java","0"
"1","TypeProtobufEncoder.java","0"
"1","TypeStringEncoder.java","0"
"1","TypeVisitor.java","0"
"1","ValueParamterizedType.java","0"
"1","Varchar.java","0"
"1","StorageUnit.java","0"
"1","TimeUnit.java","0"
"1","BasicFuture.java","0"
"1","BitArray.java","2"
"1","Bytes.java","2"
"1","BytesUtils.java","0"
"1","ClassSize.java","0"
"1","ClassUtil.java","0"
"1","CommonTestingUtil.java","1"
"1","CompressionUtil.java","0"
"1","DateTimeConstants.java","0"
"1","DateTimeFormat.java","0"
"1","DateTimeUtil.java","0"
"1","TimeMeta.java","0"
"1","Deallocatable.java","0"
"1","FileUtil.java","1"
"1","DirectedGraph.java","2"
"1","DirectedGraphCursor.java","1"
"1","DirectedGraphVisitor.java","1"
"1","Graph.java","1"
"1","SimpleDirectedGraph.java","2"
"1","SimpleUndirectedGraph.java","1"
"1","UndirectedGraph.java","1"
"1","JarUtil.java","0"
"1","JavaResourceUtil.java","0"
"1","KeyValueSet.java","4"
"1","MurmurHash.java","0"
"1","NetUtils.java","1"
"1","NumberUtil.java","1"
"1","Pair.java","0"
"1","PlatformUtil.java","0"
"1","ProtoUtil.java","0"
"1","ReflectionUtil.java","1"
"1","ShutdownHookManager.java","0"
"1","SizeOf.java","0"
"1","StringUtils.java","0"
"1","TajoIdUtils.java","3"
"1","TUtil.java","4"
"1","UnsafeComparer.java","0"
"1","UnsafeUtil.java","0"
"1","UriUtil.java","0"
"1","VersionInfo.java","0"
"1","AbstractValidator.java","0"
"1","BooleanValidator.java","0"
"1","ClassValidator.java","0"
"1","ConstraintViolation.java","0"
"1","ConstraintViolationException.java","0"
"1","GroupValidator.java","0"
"1","JavaStringValidator.java","0"
"1","LengthValidator.java","0"
"1","MaxValidator.java","0"
"1","MinValidator.java","0"
"1","NetworkAddressValidator.java","0"
"1","NotNullValidator.java","0"
"1","PathListValidator.java","0"
"1","PathValidator.java","0"
"1","PatternValidator.java","0"
"1","RangeValidator.java","0"
"1","ShellVariableValidator.java","0"
"1","Validator.java","0"
"1","Validators.java","0"
"1","TestIPv4.java","1"
"1","TestTimeRange.java","0"
"1","TestProtobufDatum.java","0"
"1","TestTextUtils.java","0"
"1","TestArithmeticOperator.java","0"
"1","TestBitDatum.java","1"
"1","TestBoolDatum.java","2"
"1","TestBytesDatum.java","0"
"1","TestCharDatum.java","2"
"1","TestDateDatum.java","0"
"1","TestDatum.java","1"
"1","TestDatumFactory.java","1"
"1","TestFloat8Datum.java","1"
"1","TestFloatDatum.java","1"
"1","TestInt2Datum.java","1"
"1","TestInt4Datum.java","1"
"1","TestInt8Datum.java","1"
"1","TestIntervalDatum.java","0"
"1","TestTextDatum.java","2"
"1","TestTimeDatum.java","0"
"1","TestTimestampDatum.java","0"
"1","TestRuleEngine.java","0"
